100	0.08960138692712845
200	0.2539136143016706
239	0.06421497728027055
339	0.13142931372672834
439	0.08322925609181395
539	0.06040284182737332
639	0.18624807494917722
739	0.05440642868263138
839	0.23240341859705305
939	0.06709953892889724
1039	0.07749224484936619
1134	0.1038854911166127
1234	0.09704533745260806
1334	0.07363570801313152
1434	0.637474091224421
1511	0.05190472890262427
1611	0.04358104631012565
1711	0.0912155436446303
1811	0.11539028527000188
1911	0.0973285413255879
2011	0.28731452398240886
2034	0.0667104534074372
2134	0.053581193244168546
2234	0.07427230010870856
2289	0.10512077173932935
2389	0.09975242614746099
2449	0.08327818441368191
2549	0.4182085232537296
2626	0.09562216033603116
2726	0.07210151821959257
2821	0.12794215960801364
2900	0.05377114641553873
3000	0.07004003986975378
3100	0.0918364524841309
3200	0.09901623404967327
3300	0.9064164816164502
3400	0.0722288991890702
3500	0.051714879509758116
3600	0.06051556661414019
3700	0.06975403019026219
3800	0.5867333973155301
3877	0.23961955425786036
3977	0.07397259364561258
4077	3.980854835385592
4177	0.9375096536150165
4277	0.2540723638596877
4377	0.6578838123994715
4471	0.07865914286489174
4571	0.06791412299117094
4671	0.07719313442959143
4771	0.1344937038490888
4871	0.07411214417102295
4971	0.06946120225099829
5071	0.0607218039631467
5171	0.05412807226606023
5271	0.11191764759011592
5371	0.09149065204695163
5471	0.06363662696513399
5571	0.17911976458979587
5671	0.10905601299070294
5771	0.09172797203063969
5871	0.11818262687745841
5971	0.13683865532636116
6071	0.07443545846378107
6171	0.20269739861581837
6271	0.16038242508383357
6371	0.10250331108445015
6471	0.09521440742841737
6571	0.08429830823377343
6671	0.14366781171549806
6771	0.16855010315725497
6871	0.18119017283121736
6971	0.09925889525989265
7071	0.9164228158838608
7171	0.05285485829437078
7271	0.1155352813909667
7371	0.06718936544126833
7471	0.14171787336760877
7571	0.07547216088164091
7671	0.6090463376512714
7771	0.06833064357006823
7871	0.5721550361782896
7971	0.09146549715918556
8071	10.19887449227127
8149	0.08317335254180802
8249	0.07256506406907992
8317	0.14172994846794382
8417	0.23313067317788114
8517	0.11513627627316646
8617	0.620840421689102
8717	0.06485366761925587
8817	0.0704010107144135
8917	0.08814596237345815
9017	0.9113482400482775
9117	0.09011048896639956
9217	inf
9317	0.0845968043809605
9417	0.07791930164387029
9517	0.16488918433639868
9617	0.09255600910560759
9717	0.09715755464668055
9817	0.2638301929505933
9917	0.13571952509551094
10017	0.3017225296668757
10117	0.09339741632050164
10217	0.08155839375680832
10317	0.06412805295458031
10401	0.05403485469031451
10501	0.08167857154805397
10575	0.06256010018143
10675	0.12364786434796902
10775	0.08000945394504613
10861	0.048833791514060684
10961	0.06713953885165132
11061	0.1605177779331841
11161	0.1006636484515953
11234	0.04597079520132031
11334	0.08123229294978357
11434	3.3320596794676933
11534	0.04948044154625672
11634	0.13025676502900968
11734	0.18324992235969106
11834	0.1210301530127432
11934	0.24931734015627735
12034	6.024509454560248
12082	0.09535847146526659
12182	0.14065126744972892
12245	0.057359057870788314
12345	0.1674759196725121
12430	0.06729620559161169
12510	0.05392343177727414
12549	0.11042333116718367
12649	0.10099349499240876
12749	0.28002308864219516
12849	0.2623160680135091
12949	0.11226207602257825
13049	0.21446852382751325
13149	0.06219870124767034
13249	0.09464363810693763
13349	-4.499732746797449
13449	0.16211607735283098
13549	0.14861566880170035
13649	0.11557021880532337
13688	0.0442584780660755
13788	0.5913248249128752
13888	0.15833852865664283
13988	0.2429216884853179
14088	0.10118793256196924
14188	0.05428380992900094
14288	0.13554630493249548
14388	inf
14488	0.1205014247520297
14588	0.16685658385196891
14688	0.06066073000041492
14788	0.3069814513711368
14888	0.11209517947563587
14988	0.08779404862417355
15088	0.07643238002178718
15188	0.06352157670150668
15288	0.14231391981536268
15388	1.8122677709542065
15488	0.11360935703035065
15588	0.0774330438352099
15688	0.06966855790879996
15788	0.10008731438962983
15888	0.26367131401510796
15940	0.07553868600968217
16040	2.358487411055645
16140	0.16155720795940984
16240	0.15745622870400272
16309	0.08445849865350333
16409	0.0638625493236617
16509	0.1326497162089629
16576	0.0902788311827417
16676	0.23661501267377066
16776	0.07785391963385295
16876	inf
16976	0.06604311129779385
17076	0.14620014265471815
17176	0.16947639923469696
17276	0.10385133347811683
17376	0.09858496455382006
17476	0.1316820810759706
17576	0.10970496609501247
17676	0.09985378711398483
17776	0.10708311630836333
17876	0.17090806774064612
17976	0.35032400118759255
18076	0.1894232806037454
18176	0.2129243401920094
18214	0.06573273397772517
18314	0.07860810641041732
18414	0.058778067671024614
18514	0.14833866381177713
18614	0.06260995494047647
18714	0.08076410057802846
18784	0.05054866199720739
18884	0.05406894181904044
18984	0.16798752089447727
19084	0.16317121343675006
19184	0.05739062440161616
19284	inf
19384	0.06300290748023603
19484	0.059962725051213986
19560	0.05400321062873395
19660	0.11155812967546558
19760	0.07169620663511991
19860	0.12826658407524677
19960	0.16329747470304923
20027	2.764211272702883
20127	0.10292678097494287
20213	0.09645197493257272
20313	0.12188219556621474
20398	0.05406125966885192
20498	0.05540952439680765
20598	0.17039635602165665
20698	0.09242235217466135
20770	0.06454249764674591
20870	0.1398628833247166
20970	0.4136262116608796
21070	0.14742499706791895
21170	0.05820255356713545
21270	0.08939877500275831
21370	1.2463198767768011
21470	0.07805834226325799
21570	0.045557063649163045
21670	0.06475050013869912
21770	0.3001302675484052
21870	0.07195566214767161
21970	0.13509063332861712
22070	0.16509691874186186
22170	0.09162162605624977
22270	0.06580496368621915
22370	0.06675279926701243
22470	0.08370398200131995
22570	0.05806017025883166
22670	0.09687593969890335
22770	0.06587680648354928
22870	-3.765201568603515
22970	0.2565877444269941
23070	0.09222084400700589
23170	0.07981418648644181
23270	0.12260134703193612
23370	0.09513462291044351
23470	0.07019139994438874
23570	0.45986140475553616
23670	0.06991046647252838
23770	0.07025190428191545
23841	0.08007019528022354
23941	0.05831271734632443
24041	3.855338701891827
24141	0.10367771526714707
24164	0.08755983090868182
24264	0.0812931517889817
24364	0.09919526909290959
24464	-3.6854304519354124
24564	0.17443749528416508
24664	0.05452157166864912
24764	0.07636654221154511
24839	0.09047546241948454
24878	0.038174628227241776
24954	0.04621712990056459
25054	0.1322450090189274
25154	0.10043979989677214
25254	0.12803103490162734
25354	0.0879859390045081
25454	0.12368189743141725
25507	0.043580708127743936
25543	0.04068095274645873
25643	0.06019419314814553
25743	0.1488485523298675
25843	0.07760049470889027
25943	0.09646509207931218
26043	-3.649221682081035
26143	0.07335855446609801
26243	0.23385286331176755
26343	0.06286752957440137
26443	0.08383823588570176
26543	0.30181571549060293
26613	0.04239858513935091
26713	0.14255046844482422
26813	0.0750205844056373
26913	0.06588539762717947
27013	0.1374711484777468
27113	0.36582526038674745
27213	0.0633781714548737
27277	0.05691618169112279
27377	0.05923658138132793
27444	0.05264745818244088
27544	0.04971277768209104
27644	0.9232051232281816
27744	0.4069641005239715
27844	0.15417138735453287
27944	0.06619103239606838
28044	10.57928296364322
28144	0.06225724625431639
28244	0.18794709560917866
28344	0.12852307461223011
28444	0.06351633761846355
28544	0.08106321121827217
28644	0.06243814143202721
28744	0.10163095781745997
28844	0.059222195551397676
28944	0.0981233583661571
29044	0.23686494313034354
29144	0.13489975995054773
29244	3.6809939964144833
29277	0.04406893620637953
29376	0.05898784188663263
29476	0.09912529759894745
29576	0.7399594550039253
29676	0.1690576845736852
29776	0.08486703384754274
29876	0.05259737722190897
29939	0.0633758137688398
30039	0.22218741622625612
30139	0.1020499563944366
30239	0.0907352243183561
30339	0.08741466938948435
30439	0.06828067436024345
30539	0.2817649467318666
30639	0.06639012435571155
30739	0.09587637780251522
30839	0.09622324525920398
30911	0.06938302972122366
31011	0.1366540843711525
31060	0.08473138070128768
31160	0.12461724839071878
31260	0.07305887743676003
31360	0.06327554936180094
31460	0.05850043951296343
31560	0.07753035211874773
31660	0.057257434316709974
31760	0.06975893880806722
31811	0.08209316559087217
31911	0.04610113483352267
32011	5.436933515189448
32111	0.07156146943042119
32142	0.03197286643233955
32242	0.07408248676973235
32342	0.06537672852267742
32442	0.33877835129246564
32542	0.0807348471581287
32642	0.22426680022594966
32742	0.15637870353385938
32803	0.042087874523033676
32848	0.1038829485575358
32948	0.08199066558863911
33048	0.1300474531832702
33148	0.07046087115418681
33248	0.0716180323515583
33348	0.11394777718712304
33448	0.3141646841680575
33548	0.09948400677631677
33628	0.06109889714207699
33728	0.17771580640007464
33828	0.0713061898274198
33888	0.0496373050556362
33988	0.07604165794023506
34088	0.08875297777580499
34188	0.09747318193024285
34288	0.048880095028956225
34322	0.08873084680039006
34422	0.0553523792940028
34522	0.08657276099165923
34622	0.0766162056336429
34680	0.11882883610119699
34780	0.1990768254971972
34880	0.11613194923575945
34980	0.0870250253116384
35080	0.28788261164247597
35180	0.07371128306669351
